French,Russian,ExampleFrench,ExampleRussian,Emoji
un rictus,оскал,"Un <b>rictus</b> de douleur.","<b>Оскал</b> боли.",😬
une pouffiasse,шлюха (груб.),"Une vraie <b>pouffiasse</b>.","Настоящая <b>шлюха</b>.",😤
une revenante,призрачница,"La <b>revenante</b> apparaît.","<b>Призрачница</b> появляется.",👻
"averti, avertie",осведомлённый,"Un public <b>averti</b>.","<b>Осведомлённая</b> публика.",📚
baroque,барочный,"Un style <b>baroque</b>.","<b>Барочный</b> стиль.",🏛️
dixième,десятый,"Le <b>dixième</b> étage.","<b>Десятый</b> этаж.",🔟
un revenant,призрак,"Un <b>revenant</b> dans le château.","<b>Призрак</b> в замке.",👻
bonnement,попросту,"Tout <b>bonnement</b>.","<b>Попросту</b>.",🤷
une introduction,введение,"L'<b>introduction</b> d'un livre.","<b>Введение</b> книги.",📖
une photocopie,ксерокопия,"Faire une <b>photocopie</b>.","Сделать <b>ксерокопию</b>.",📄
"troué, trouée",дырявый,"Des chaussettes <b>trouées</b>.","<b>Дырявые</b> носки.",🧦
un accomplissement,свершение,"Un grand <b>accomplissement</b>.","Большое <b>свершение</b>.",🏆
un cordonnier,сапожник,"Le <b>cordonnier</b> répare.","<b>Сапожник</b> чинит.",👞
un interrupteur,выключатель,"Appuyer sur l'<b>interrupteur</b>.","Нажать на <b>выключатель</b>.",💡
une entité,сущность,"Une <b>entité</b> juridique.","Юридическая <b>сущность</b>.",📋
débiner,хаять,"<b>Débiner</b> quelqu'un.","<b>Хаять</b> кого-то.",🗣️
une pie,сорока,"Une <b>pie</b> bavarde.","Болтливая <b>сорока</b>.",🐦
agréer,одобрять,"<b>Agréer</b> une demande.","<b>Одобрить</b> заявку.",✅
congédier,увольнять,"<b>Congédier</b> un employé.","<b>Уволить</b> работника.",👋
diplômer,выдавать диплом,"<b>Diplômer</b> des étudiants.","<b>Вручить диплом</b> студентам.",🎓
une phalange,фаланга,"Les <b>phalanges</b> des doigts.","<b>Фаланги</b> пальцев.",✋
une tuberculose,туберкулёз,"Souffrir de <b>tuberculose</b>.","Болеть <b>туберкулёзом</b>.",🏥
une trempe,закалка,"Une <b>trempe</b> d'acier.","<b>Закалка</b> стали.",🔥
caractéristique,характерный,"Un trait <b>caractéristique</b>.","<b>Характерная</b> черта.",📌
rajuster,поправлять,"<b>Rajuster</b> sa cravate.","<b>Поправить</b> галстук.",👔
détaler,удирать,"Le lapin <b>détale</b>.","Кролик <b>удирает</b>.",🐇
borgne,одноглазый,"Un homme <b>borgne</b>.","<b>Одноглазый</b> человек.",👁️
certifier,удостоверять,"<b>Certifier</b> un document.","<b>Удостоверить</b> документ.",📜
"dormant, dormante",спящий,"L'eau <b>dormante</b>.","<b>Стоячая</b> вода.",💧
imperturbable,невозмутимый,"Rester <b>imperturbable</b>.","Оставаться <b>невозмутимым</b>.",😐
myope,близорукий,"Être <b>myope</b>.","Быть <b>близоруким</b>.",👓
orge,ячмень,"Un champ d'<b>orge</b>.","Ячменное поле.",🌾
un tic-tac,тиканье,"Le <b>tic-tac</b> de l'horloge.","<b>Тиканье</b> часов.",⏰
un bambin,малыш,"Un adorable <b>bambin</b>.","Милый <b>малыш</b>.",👶
un chandelier,подсвечник,"Un <b>chandelier</b> en argent.","Серебряный <b>подсвечник</b>.",🕯️
un rosier,розовый куст,"Un <b>rosier</b> en fleurs.","Цветущий <b>розовый куст</b>.",🌹
courtiser,ухаживать,"<b>Courtiser</b> une femme.","<b>Ухаживать</b> за женщиной.",💕
un brouillon,черновик,"Écrire un <b>brouillon</b>.","Писать <b>черновик</b>.",📝
une pénétration,проникновение,"Une <b>pénétration</b> du marché.","<b>Проникновение</b> на рынок.",📈
une benne,контейнер,"Une <b>benne</b> à ordures.","Мусорный <b>контейнер</b>.",🗑️
une luxure,похоть,"Le péché de <b>luxure</b>.","Грех <b>похоти</b>.",😈
une remonte,подъём,"La <b>remonte</b> mécanique.","Подъёмник.",🎿
"enfoui, enfouie",закопанный,"Un trésor <b>enfoui</b>.","<b>Закопанный</b> клад.",💎
"terreux, terreuse",землистый,"Un teint <b>terreux</b>.","<b>Землистый</b> цвет лица.",😷
un affolement,переполох,"Un <b>affolement</b> général.","Общий <b>переполох</b>.",😱
une tirailleuse,стрелок (ж.),"La <b>tirailleuse</b> vise.","<b>Стрелок</b> целится.",🎯
un pelage,мех,"Le <b>pelage</b> du chat.","<b>Мех</b> кота.",🐱
un tirailleur,стрелок,"Un <b>tirailleur</b> sénégalais.","Сенегальский <b>стрелок</b>.",🎖️
une extension,расширение,"Une <b>extension</b> de fichier.","<b>Расширение</b> файла.",📁
un clébard,пёс (разг.),"Un vieux <b>clébard</b>.","Старый <b>пёс</b>.",🐕
un speed,скорость (сленг),"Être en plein <b>speed</b>.","Быть на <b>скорости</b>.",⚡
